id,timestamp,t,u_e,u_i
INV_014,12/15/2025 12:50,0,0,0
INV_015,12/15/2025 12:50,0,0,0
INV_016,12/15/2025 12:50,0,0,0
INV_017,12/15/2025 12:50,0,0,0
INV_018,12/15/2025 12:50,0,0,0
INV_019,12/15/2025 12:50,0,0,0
INV_020,12/15/2025 12:50,0,0,0
INV_021,12/15/2025 12:50,0,0,0
INV_022,12/15/2025 12:50,0,0,0
INV_023,12/15/2025 12:50,0,0,0
INV_024,12/15/2025 12:50,0,0,0
INV_000,12/15/2025 13:00,0,0,0
INV_001,12/15/2025 13:00,0,0,0
INV_002,12/15/2025 13:00,0,0,0
INV_003,12/15/2025 13:00,0,0,0
INV_004,12/15/2025 13:00,0,0,0
INV_005,12/15/2025 13:00,0,0,0
INV_006,12/15/2025 13:00,0,0,0
INV_007,12/15/2025 13:00,0,0,0
INV_008,12/15/2025 13:00,0,0,0
INV_009,12/15/2025 13:00,0,0,0
INV_010,12/15/2025 13:00,0,0,0
INV_011,12/15/2025 13:00,0,0,0
INV_012,12/15/2025 13:00,0,0,0
INV_013,12/15/2025 13:00,0,0,0
INV_014,12/15/2025 13:00,0,0,0
INV_015,12/15/2025 13:00,0,0,0
INV_016,12/15/2025 13:00,0,0,0
INV_017,12/15/2025 13:00,0,0,0
INV_018,12/15/2025 13:00,0,0,0
INV_019,12/15/2025 13:00,0,0,0
INV_020,12/15/2025 13:00,0,0,0
INV_021,12/15/2025 13:00,0,0,0
INV_022,12/15/2025 13:00,0,0,0
INV_023,12/15/2025 13:00,0,0,0
INV_024,12/15/2025 13:00,0,0,0
INV_000,12/15/2025 13:10,0,0,0
INV_001,12/15/2025 13:10,0,0,0
INV_002,12/15/2025 13:10,0,0,0
INV_003,12/15/2025 13:10,0,0,0
INV_004,12/15/2025 13:10,0,0,0
INV_005,12/15/2025 13:10,0,0,0
INV_006,12/15/2025 13:10,0,0,0
INV_007,12/15/2025 13:10,0,0,0
INV_008,12/15/2025 13:10,0,0,0
INV_009,12/15/2025 13:10,0,0,0
INV_010,12/15/2025 13:10,0,0,0
INV_011,12/15/2025 13:10,0,0,0
INV_012,12/15/2025 13:10,0,0,0
INV_013,12/15/2025 13:10,0,0,0
INV_014,12/15/2025 13:10,0,0,0
INV_015,12/15/2025 13:10,0,0,0
INV_016,12/15/2025 13:10,0,0,0
INV_017,12/15/2025 13:10,0,0,0
INV_018,12/15/2025 13:10,0,0,0
INV_019,12/15/2025 13:10,0,0,0
INV_020,12/15/2025 13:10,0,0,0
INV_021,12/15/2025 13:10,0,0,0
INV_022,12/15/2025 13:10,0,0,0
INV_023,12/15/2025 13:10,0,0,0
INV_024,12/15/2025 13:10,0,0,0
INV_000,12/15/2025 13:20,0,0,0
INV_001,12/15/2025 13:20,0,0,0
INV_002,12/15/2025 13:20,0,0,0
INV_003,12/15/2025 13:20,0,0,0
INV_004,12/15/2025 13:20,0,0,0
INV_005,12/15/2025 13:20,0,0,0
INV_006,12/15/2025 13:20,0,0,0
INV_007,12/15/2025 13:20,0,0,0
INV_008,12/15/2025 13:20,0,0,0
INV_009,12/15/2025 13:20,0,0,0
INV_010,12/15/2025 13:20,0,0,0
INV_011,12/15/2025 13:20,0,0,0
INV_012,12/15/2025 13:20,0,0,0
INV_013,12/15/2025 13:20,0,0,0
INV_014,12/15/2025 13:20,0,0,0
INV_015,12/15/2025 13:20,0,0,0
INV_016,12/15/2025 13:20,0,0,0
INV_017,12/15/2025 13:20,0,0,0
INV_018,12/15/2025 13:20,0,0,0
INV_019,12/15/2025 13:20,0,0,0
INV_020,12/15/2025 13:20,0,0,0
INV_021,12/15/2025 13:20,0,0,0
INV_022,12/15/2025 13:20,0,0,0
INV_023,12/15/2025 13:20,0,0,0
INV_024,12/15/2025 13:20,0,0,0
INV_000,12/15/2025 13:30,0,0,0
INV_001,12/15/2025 13:30,0,0,0
INV_002,12/15/2025 13:30,0,0,0
INV_003,12/15/2025 13:30,0,0,0
INV_004,12/15/2025 13:30,0,0,0
INV_005,12/15/2025 13:30,0,0,0
INV_006,12/15/2025 13:30,0,0,0
INV_007,12/15/2025 13:30,0,0,0
INV_008,12/15/2025 13:30,0,0,0
INV_009,12/15/2025 13:30,0,0,0
INV_010,12/15/2025 13:30,0,0,0
INV_011,12/15/2025 13:30,0,0,0
INV_012,12/15/2025 13:30,0,0,0
INV_013,12/15/2025 13:30,0,0,0
INV_014,12/15/2025 13:30,0,0,0
INV_015,12/15/2025 13:30,0,0,0
INV_016,12/15/2025 13:30,0,0,0
INV_017,12/15/2025 13:30,0,0,0
INV_018,12/15/2025 13:30,0,0,0
INV_019,12/15/2025 13:30,0,0,0
INV_020,12/15/2025 13:30,0,0,0
INV_021,12/15/2025 13:30,0,0,0
INV_022,12/15/2025 13:30,0,0,0
INV_023,12/15/2025 13:30,0,0,0
INV_024,12/15/2025 13:30,0,0,0
INV_000,12/15/2025 13:40,0,0,0
INV_001,12/15/2025 13:40,0,0,0
INV_002,12/15/2025 13:40,0,0,0
INV_003,12/15/2025 13:40,0,0,0
INV_004,12/15/2025 13:40,0,0,0
INV_005,12/15/2025 13:40,0,0,0
INV_006,12/15/2025 13:40,0,0,0
INV_007,12/15/2025 13:40,0,0,0
INV_008,12/15/2025 13:40,0,0,0
INV_009,12/15/2025 13:40,0,0,0
INV_010,12/15/2025 13:40,0,0,0
INV_011,12/15/2025 13:40,0,0,0
INV_012,12/15/2025 13:40,0,0,0
INV_013,12/15/2025 13:40,0,0,0
INV_014,12/15/2025 13:40,0,0,0
INV_015,12/15/2025 13:40,0,0,0
INV_016,12/15/2025 13:40,0,0,0
INV_017,12/15/2025 13:40,0,0,0
INV_018,12/15/2025 13:40,0,0,0
INV_019,12/15/2025 13:40,0,0,0
INV_020,12/15/2025 13:40,0,0,0
INV_021,12/15/2025 13:40,0,0,0
INV_022,12/15/2025 13:40,0,0,0
INV_023,12/15/2025 13:40,0,0,0
INV_024,12/15/2025 13:40,0,0,0
INV_000,12/15/2025 13:50,0,0,0
INV_001,12/15/2025 13:50,0,0,0
INV_002,12/15/2025 13:50,0,0,0
INV_003,12/15/2025 13:50,0,0,0
INV_004,12/15/2025 13:50,0,0,0
INV_005,12/15/2025 13:50,0,0,0
INV_006,12/15/2025 13:50,0,0,0
INV_007,12/15/2025 13:50,0,0,0
INV_008,12/15/2025 13:50,0,0,0
INV_009,12/15/2025 13:50,0,0,0
INV_010,12/15/2025 13:50,0,0,0
INV_011,12/15/2025 13:50,0,0,0
INV_012,12/15/2025 13:50,0,0,0
INV_013,12/15/2025 13:50,0,0,0
INV_014,12/15/2025 13:50,0,0,0
INV_015,12/15/2025 13:50,0,0,0
INV_016,12/15/2025 13:50,0,0,0
INV_017,12/15/2025 13:50,0,0,0
INV_018,12/15/2025 13:50,0,0,0
INV_019,12/15/2025 13:50,0,0,0
INV_020,12/15/2025 13:50,0,0,0
INV_021,12/15/2025 13:50,0,0,0
INV_022,12/15/2025 13:50,0,0,0
INV_023,12/15/2025 13:50,0,0,0
INV_024,12/15/2025 13:50,0,0,0
INV_000,12/15/2025 14:00,0,0,0
INV_001,12/15/2025 14:00,0,0,0
INV_002,12/15/2025 14:00,0,0,0
INV_003,12/15/2025 14:00,0,0,0
INV_004,12/15/2025 14:00,0,0,0
INV_005,12/15/2025 14:00,0,0,0
INV_006,12/15/2025 14:00,0,0,0
INV_007,12/15/2025 14:00,0,0,0
INV_008,12/15/2025 14:00,0,0,0
INV_009,12/15/2025 14:00,0,0,0
INV_010,12/15/2025 14:00,0,0,0
INV_011,12/15/2025 14:00,0,0,0
INV_012,12/15/2025 14:00,0,0,0
INV_013,12/15/2025 14:00,0,0,0
INV_014,12/15/2025 14:00,0,0,0
INV_015,12/15/2025 14:00,0,0,0
INV_016,12/15/2025 14:00,0,0,0
INV_017,12/15/2025 14:00,0,0,0
INV_018,12/15/2025 14:00,0,0,0
INV_019,12/15/2025 14:00,0,0,0
INV_020,12/15/2025 14:00,0,0,0
INV_021,12/15/2025 14:00,0,0,0
INV_022,12/15/2025 14:00,0,0,0
INV_023,12/15/2025 14:00,0,0,0
INV_024,12/15/2025 14:00,0,0,0
INV_000,12/15/2025 14:10,0,0,0
INV_001,12/15/2025 14:10,0,0,0
INV_002,12/15/2025 14:10,0,0,0
INV_003,12/15/2025 14:10,0,0,0
INV_004,12/15/2025 14:10,0,0,0
INV_005,12/15/2025 14:10,0,0,0
INV_006,12/15/2025 14:10,0,0,0
INV_007,12/15/2025 14:10,0,0,0
INV_008,12/15/2025 14:10,0,0,0
INV_009,12/15/2025 14:10,0,0,0
INV_010,12/15/2025 14:10,0,0,0
INV_011,12/15/2025 14:10,0,0,0
INV_012,12/15/2025 14:10,0,0,0
INV_013,12/15/2025 14:10,0,0,0
INV_014,12/15/2025 14:10,0,0,0
INV_015,12/15/2025 14:10,0,0,0
INV_016,12/15/2025 14:10,0,0,0
INV_017,12/15/2025 14:10,0,0,0
INV_018,12/15/2025 14:10,0,0,0
INV_019,12/15/2025 14:10,0,0,0
INV_020,12/15/2025 14:10,0,0,0
INV_021,12/15/2025 14:10,0,0,0
INV_022,12/15/2025 14:10,0,0,0
INV_023,12/15/2025 14:10,0,0,0
INV_024,12/15/2025 14:10,0,0,0
INV_000,12/15/2025 14:20,0,0,0
INV_001,12/15/2025 14:20,0,0,0
INV_002,12/15/2025 14:20,0,0,0
INV_003,12/15/2025 14:20,0,0,0
INV_004,12/15/2025 14:20,0,0,0
INV_005,12/15/2025 14:20,0,0,0
INV_006,12/15/2025 14:20,0,0,0
INV_007,12/15/2025 14:20,0,0,0
INV_008,12/15/2025 14:20,0,0,0
INV_009,12/15/2025 14:20,0,0,0
INV_010,12/15/2025 14:20,0,0,0
INV_011,12/15/2025 14:20,0,0,0
INV_012,12/15/2025 14:20,0,0,0
INV_013,12/15/2025 14:20,0,0,0
INV_014,12/15/2025 14:20,0,0,0
INV_015,12/15/2025 14:20,0,0,0
INV_016,12/15/2025 14:20,0,0,0
INV_017,12/15/2025 14:20,0,0,0
INV_018,12/15/2025 14:20,0,0,0
INV_019,12/15/2025 14:20,0,0,0
INV_020,12/15/2025 14:20,0,0,0
INV_021,12/15/2025 14:20,0,0,0
INV_022,12/15/2025 14:20,0,0,0
INV_023,12/15/2025 14:20,0,0,0
INV_024,12/15/2025 14:20,0,0,0
INV_000,12/15/2025 14:30,0,0,0
INV_001,12/15/2025 14:30,0,0,0
INV_002,12/15/2025 14:30,0,0,0
INV_003,12/15/2025 14:30,0,0,0
INV_004,12/15/2025 14:30,0,0,0
INV_005,12/15/2025 14:30,0,0,0
INV_006,12/15/2025 14:30,0,0,0
INV_007,12/15/2025 14:30,0,0,0
INV_008,12/15/2025 14:30,0,0,0
INV_009,12/15/2025 14:30,0,0,0
INV_010,12/15/2025 14:30,0,0,0
INV_011,12/15/2025 14:30,0,0,0
INV_012,12/15/2025 14:30,0,0,0
INV_013,12/15/2025 14:30,0,0,0
INV_014,12/15/2025 14:30,0,0,0
INV_015,12/15/2025 14:30,0,0,0
INV_016,12/15/2025 14:30,0,0,0
INV_017,12/15/2025 14:30,0,0,0
INV_018,12/15/2025 14:30,0,0,0
INV_019,12/15/2025 14:30,0,0,0
INV_020,12/15/2025 14:30,0,0,0
INV_021,12/15/2025 14:30,0,0,0
INV_022,12/15/2025 14:30,0,0,0
INV_023,12/15/2025 14:30,0,0,0
INV_024,12/15/2025 14:30,0,0,0
INV_000,12/15/2025 14:40,0,0,0
INV_001,12/15/2025 14:40,0,0,0
INV_002,12/15/2025 14:40,0,0,0
INV_003,12/15/2025 14:40,0,0,0
INV_004,12/15/2025 14:40,0,0,0
INV_005,12/15/2025 14:40,0,0,0
INV_006,12/15/2025 14:40,0,0,0
INV_007,12/15/2025 14:40,0,0,0
INV_008,12/15/2025 14:40,0,0,0
INV_009,12/15/2025 14:40,0,0,0
INV_010,12/15/2025 14:40,0,0,0
INV_011,12/15/2025 14:40,0,0,0
INV_012,12/15/2025 14:40,0,0,0
INV_013,12/15/2025 14:40,0,0,0
INV_014,12/15/2025 14:40,0,0,0
INV_015,12/15/2025 14:40,0,0,0
INV_016,12/15/2025 14:40,0,0,0
INV_017,12/15/2025 14:40,0,0,0
INV_018,12/15/2025 14:40,0,0,0
INV_019,12/15/2025 14:40,0,0,0
INV_020,12/15/2025 14:40,0,0,0
INV_021,12/15/2025 14:40,0,0,0
INV_022,12/15/2025 14:40,0,0,0
INV_023,12/15/2025 14:40,0,0,0
INV_024,12/15/2025 14:40,0,0,0
INV_000,12/15/2025 14:50,0,0,0
INV_001,12/15/2025 14:50,0,0,0
INV_002,12/15/2025 14:50,0,0,0
INV_003,12/15/2025 14:50,0,0,0
INV_004,12/15/2025 14:50,0,0,0
INV_005,12/15/2025 14:50,0,0,0
INV_006,12/15/2025 14:50,0,0,0
INV_007,12/15/2025 14:50,0,0,0
INV_008,12/15/2025 14:50,0,0,0
INV_009,12/15/2025 14:50,0,0,0
INV_010,12/15/2025 14:50,0,0,0
INV_011,12/15/2025 14:50,0,0,0
INV_012,12/15/2025 14:50,0,0,0
INV_013,12/15/2025 14:50,0,0,0
INV_014,12/15/2025 14:50,0,0,0
INV_015,12/15/2025 14:50,0,0,0
INV_016,12/15/2025 14:50,0,0,0
INV_017,12/15/2025 14:50,0,0,0
INV_018,12/15/2025 14:50,0,0,0
INV_019,12/15/2025 14:50,0,0,0
INV_020,12/15/2025 14:50,0,0,0
INV_021,12/15/2025 14:50,0,0,0
INV_022,12/15/2025 14:50,0,0,0
INV_023,12/15/2025 14:50,0,0,0
INV_024,12/15/2025 14:50,0,0,0
INV_000,12/15/2025 15:00,0,0,0
INV_001,12/15/2025 15:00,0,0,0
INV_002,12/15/2025 15:00,0,0,0
INV_003,12/15/2025 15:00,0,0,0
INV_004,12/15/2025 15:00,0,0,0
INV_005,12/15/2025 15:00,0,0,0
INV_006,12/15/2025 15:00,0,0,0
INV_007,12/15/2025 15:00,0,0,0
INV_008,12/15/2025 15:00,0,0,0
INV_009,12/15/2025 15:00,0,0,0
INV_010,12/15/2025 15:00,0,0,0
INV_011,12/15/2025 15:00,0,0,0
INV_012,12/15/2025 15:00,0,0,0
INV_013,12/15/2025 15:00,0,0,0
INV_014,12/15/2025 15:00,0,0,0
INV_015,12/15/2025 15:00,0,0,0
INV_016,12/15/2025 15:00,0,0,0
INV_017,12/15/2025 15:00,0,0,0
INV_018,12/15/2025 15:00,0,0,0
INV_019,12/15/2025 15:00,0,0,0
INV_020,12/15/2025 15:00,0,0,0
INV_021,12/15/2025 15:00,0,0,0
INV_022,12/15/2025 15:00,0,0,0
INV_023,12/15/2025 15:00,0,0,0
INV_024,12/15/2025 15:00,0,0,0
INV_000,12/15/2025 15:10,0,0,0
INV_001,12/15/2025 15:10,0,0,0
INV_002,12/15/2025 15:10,0,0,0
INV_003,12/15/2025 15:10,0,0,0
INV_004,12/15/2025 15:10,0,0,0
INV_005,12/15/2025 15:10,0,0,0
INV_006,12/15/2025 15:10,0,0,0
INV_007,12/15/2025 15:10,0,0,0
INV_008,12/15/2025 15:10,0,0,0
INV_009,12/15/2025 15:10,0,0,0
INV_010,12/15/2025 15:10,0,0,0
INV_011,12/15/2025 15:10,0,0,0
INV_012,12/15/2025 15:10,0,0,0
INV_013,12/15/2025 15:10,0,0,0
INV_014,12/15/2025 15:10,0,0,0
INV_015,12/15/2025 15:10,0,0,0
INV_016,12/15/2025 15:10,0,0,0
INV_017,12/15/2025 15:10,0,0,0
INV_018,12/15/2025 15:10,0,0,0
INV_019,12/15/2025 15:10,0,0,0
INV_020,12/15/2025 15:10,0,0,0
INV_021,12/15/2025 15:10,0,0,0
INV_022,12/15/2025 15:10,0,0,0
INV_023,12/15/2025 15:10,0,0,0
INV_024,12/15/2025 15:10,0,0,0
INV_000,12/15/2025 15:20,0,0,0
INV_001,12/15/2025 15:20,0,0,0
INV_002,12/15/2025 15:20,0,0,0
INV_003,12/15/2025 15:20,0,0,0
INV_004,12/15/2025 15:20,0,0,0
INV_005,12/15/2025 15:20,0,0,0
INV_006,12/15/2025 15:20,0,0,0
INV_007,12/15/2025 15:20,0,0,0
INV_008,12/15/2025 15:20,0,0,0
INV_009,12/15/2025 15:20,0,0,0
INV_010,12/15/2025 15:20,0,0,0
INV_011,12/15/2025 15:20,0,0,0
INV_012,12/15/2025 15:20,0,0,0
INV_013,12/15/2025 15:20,0,0,0
INV_014,12/15/2025 15:20,0,0,0
INV_015,12/15/2025 15:20,0,0,0
INV_016,12/15/2025 15:20,0,0,0
INV_017,12/15/2025 15:20,0,0,0
INV_018,12/15/2025 15:20,0,0,0
INV_019,12/15/2025 15:20,0,0,0
INV_020,12/15/2025 15:20,0,0,0
INV_021,12/15/2025 15:20,0,0,0
INV_022,12/15/2025 15:20,0,0,0
INV_023,12/15/2025 15:20,0,0,0
INV_024,12/15/2025 15:20,0,0,0
INV_000,12/15/2025 15:30,0,0,0
INV_001,12/15/2025 15:30,0,0,0
INV_002,12/15/2025 15:30,0,0,0
INV_003,12/15/2025 15:30,0,0,0
INV_004,12/15/2025 15:30,0,0,0
INV_005,12/15/2025 15:30,0,0,0
INV_006,12/15/2025 15:30,0,0,0
INV_007,12/15/2025 15:30,0,0,0
INV_008,12/15/2025 15:30,0,0,0
INV_009,12/15/2025 15:30,0,0,0
INV_010,12/15/2025 15:30,0,0,0
INV_011,12/15/2025 15:30,0,0,0
INV_012,12/15/2025 15:30,0,0,0
INV_013,12/15/2025 15:30,0,0,0
INV_014,12/15/2025 15:30,0,0,0
INV_015,12/15/2025 15:30,0,0,0
INV_016,12/15/2025 15:30,0,0,0
INV_017,12/15/2025 15:30,0,0,0
INV_018,12/15/2025 15:30,0,0,0
INV_019,12/15/2025 15:30,0,0,0
INV_020,12/15/2025 15:30,0,0,0
INV_021,12/15/2025 15:30,0,0,0
INV_022,12/15/2025 15:30,0,0,0
INV_023,12/15/2025 15:30,0,0,0
INV_024,12/15/2025 15:30,0,0,0
INV_000,12/15/2025 15:40,0,0,0
INV_001,12/15/2025 15:40,0,0,0
INV_002,12/15/2025 15:40,0,0,0
INV_003,12/15/2025 15:40,0,0,0
INV_004,12/15/2025 15:40,0,0,0
INV_005,12/15/2025 15:40,0,0,0
INV_006,12/15/2025 15:40,0,0,0
INV_007,12/15/2025 15:40,0,0,0
INV_008,12/15/2025 15:40,0,0,0
INV_009,12/15/2025 15:40,0,0,0
INV_010,12/15/2025 15:40,0,0,0
INV_011,12/15/2025 15:40,0,0,0
INV_012,12/15/2025 15:40,0,0,0
INV_013,12/15/2025 15:40,0,0,0
INV_014,12/15/2025 15:40,0,0,0
INV_015,12/15/2025 15:40,0,0,0
INV_016,12/15/2025 15:40,0,0,0
INV_017,12/15/2025 15:40,0,0,0
INV_018,12/15/2025 15:40,0,0,0
INV_019,12/15/2025 15:40,0,0,0
INV_020,12/15/2025 15:40,0,0,0
INV_021,12/15/2025 15:40,0,0,0
INV_022,12/15/2025 15:40,0,0,0
INV_023,12/15/2025 15:40,0,0,0
INV_024,12/15/2025 15:40,0,0,0
INV_000,12/15/2025 15:50,0,0,0
INV_001,12/15/2025 15:50,0,0,0
INV_002,12/15/2025 15:50,0,0,0
INV_003,12/15/2025 15:50,0,0,0
INV_004,12/15/2025 15:50,0,0,0
INV_005,12/15/2025 15:50,0,0,0
INV_006,12/15/2025 15:50,0,0,0
INV_007,12/15/2025 15:50,0,0,0
INV_008,12/15/2025 15:50,0,0,0
INV_009,12/15/2025 15:50,0,0,0
INV_010,12/15/2025 15:50,0,0,0
INV_011,12/15/2025 15:50,0,0,0
INV_012,12/15/2025 15:50,0,0,0
INV_013,12/15/2025 15:50,0,0,0
INV_014,12/15/2025 15:50,0,0,0
INV_015,12/15/2025 15:50,0,0,0
INV_016,12/15/2025 15:50,0,0,0
INV_017,12/15/2025 15:50,0,0,0
INV_018,12/15/2025 15:50,0,0,0
INV_019,12/15/2025 15:50,0,0,0
INV_020,12/15/2025 15:50,0,0,0
INV_021,12/15/2025 15:50,0,0,0
INV_022,12/15/2025 15:50,0,0,0
INV_023,12/15/2025 15:50,0,0,0
INV_024,12/15/2025 15:50,0,0,0
INV_000,12/15/2025 16:00,0,0,0
INV_001,12/15/2025 16:00,0,0,0
INV_002,12/15/2025 16:00,0,0,0
INV_003,12/15/2025 16:00,0,0,0
INV_004,12/15/2025 16:00,0,0,0
INV_005,12/15/2025 16:00,0,0,0
INV_006,12/15/2025 16:00,0,0,0
INV_007,12/15/2025 16:00,0,0,0
INV_008,12/15/2025 16:00,0,0,0
INV_009,12/15/2025 16:00,0,0,0
INV_010,12/15/2025 16:00,0,0,0
INV_011,12/15/2025 16:00,0,0,0
INV_012,12/15/2025 16:00,0,0,0
INV_013,12/15/2025 16:00,0,0,0
INV_014,12/15/2025 16:00,0,0,0
INV_015,12/15/2025 16:00,0,0,0
INV_016,12/15/2025 16:00,0,0,0
INV_017,12/15/2025 16:00,0,0,0
INV_018,12/15/2025 16:00,0,0,0
INV_019,12/15/2025 16:00,0,0,0
INV_020,12/15/2025 16:00,0,0,0
INV_021,12/15/2025 16:00,0,0,0
INV_022,12/15/2025 16:00,0,0,0
INV_023,12/15/2025 16:00,0,0,0
INV_024,12/15/2025 16:00,0,0,0
INV_000,12/15/2025 16:10,0,0,0
INV_001,12/15/2025 16:10,0,0,0
INV_002,12/15/2025 16:10,0,0,0
INV_003,12/15/2025 16:10,0,0,0
INV_004,12/15/2025 16:10,0,0,0
INV_005,12/15/2025 16:10,0,0,0
INV_006,12/15/2025 16:10,0,0,0
INV_007,12/15/2025 16:10,0,0,0
INV_008,12/15/2025 16:10,0,0,0
INV_009,12/15/2025 16:10,0,0,0
INV_010,12/15/2025 16:10,0,0,0
INV_011,12/15/2025 16:10,0,0,0
INV_012,12/15/2025 16:10,0,0,0
INV_013,12/15/2025 16:10,0,0,0
INV_014,12/15/2025 16:10,0,0,0
INV_015,12/15/2025 16:10,0,0,0
INV_016,12/15/2025 16:10,0,0,0
INV_017,12/15/2025 16:10,0,0,0
INV_018,12/15/2025 16:10,0,0,0
INV_019,12/15/2025 16:10,0,0,0
INV_020,12/15/2025 16:10,0,0,0
INV_021,12/15/2025 16:10,0,0,0
INV_022,12/15/2025 16:10,0,0,0
INV_023,12/15/2025 16:10,0,0,0
INV_024,12/15/2025 16:10,0,0,0
INV_000,12/15/2025 16:20,0,0,0
INV_001,12/15/2025 16:20,0,0,0
INV_002,12/15/2025 16:20,0,0,0
INV_003,12/15/2025 16:20,0,0,0
INV_004,12/15/2025 16:20,0,0,0
INV_005,12/15/2025 16:20,0,0,0
INV_006,12/15/2025 16:20,0,0,0
INV_007,12/15/2025 16:20,0,0,0
INV_008,12/15/2025 16:20,0,0,0
INV_009,12/15/2025 16:20,0,0,0
INV_010,12/15/2025 16:20,0,0,0
INV_011,12/15/2025 16:20,0,0,0
INV_012,12/15/2025 16:20,0,0,0
INV_013,12/15/2025 16:20,0,0,0
INV_014,12/15/2025 16:20,0,0,0
INV_015,12/15/2025 16:20,0,0,0
INV_016,12/15/2025 16:20,0,0,0
INV_017,12/15/2025 16:20,0,0,0
INV_018,12/15/2025 16:20,0,0,0
INV_019,12/15/2025 16:20,0,0,0
INV_020,12/15/2025 16:20,0,0,0
INV_021,12/15/2025 16:20,0,0,0
INV_022,12/15/2025 16:20,0,0,0
INV_023,12/15/2025 16:20,0,0,0
INV_024,12/15/2025 16:20,0,0,0
INV_000,12/15/2025 16:30,0,0,0
INV_001,12/15/2025 16:30,0,0,0
INV_002,12/15/2025 16:30,0,0,0
INV_003,12/15/2025 16:30,0,0,0
INV_004,12/15/2025 16:30,0,0,0
INV_005,12/15/2025 16:30,0,0,0
INV_006,12/15/2025 16:30,0,0,0
INV_007,12/15/2025 16:30,0,0,0
INV_008,12/15/2025 16:30,0,0,0
INV_009,12/15/2025 16:30,0,0,0
INV_010,12/15/2025 16:30,0,0,0
INV_011,12/15/2025 16:30,0,0,0
INV_012,12/15/2025 16:30,0,0,0
INV_013,12/15/2025 16:30,0,0,0
INV_014,12/15/2025 16:30,0,0,0
INV_015,12/15/2025 16:30,0,0,0
INV_016,12/15/2025 16:30,0,0,0
INV_017,12/15/2025 16:30,0,0,0
INV_018,12/15/2025 16:30,0,0,0
INV_019,12/15/2025 16:30,0,0,0
INV_020,12/15/2025 16:30,0,0,0
INV_021,12/15/2025 16:30,0,0,0
INV_022,12/15/2025 16:30,0,0,0
INV_023,12/15/2025 16:30,0,0,0
INV_024,12/15/2025 16:30,0,0,0
INV_000,12/15/2025 16:40,0,0,0
INV_001,12/15/2025 16:40,0,0,0
INV_002,12/15/2025 16:40,0,0,0
INV_003,12/15/2025 16:40,0,0,0
INV_004,12/15/2025 16:40,0,0,0
INV_005,12/15/2025 16:40,0,0,0
INV_006,12/15/2025 16:40,0,0,0
INV_007,12/15/2025 16:40,0,0,0
INV_008,12/15/2025 16:40,0,0,0
INV_009,12/15/2025 16:40,0,0,0
INV_010,12/15/2025 16:40,0,0,0
INV_011,12/15/2025 16:40,0,0,0
INV_012,12/15/2025 16:40,0,0,0
INV_013,12/15/2025 16:40,0,0,0
INV_014,12/15/2025 16:40,0,0,0
INV_015,12/15/2025 16:40,0,0,0
INV_016,12/15/2025 16:40,0,0,0
INV_017,12/15/2025 16:40,0,0,0
INV_018,12/15/2025 16:40,0,0,0
INV_019,12/15/2025 16:40,0,0,0
INV_020,12/15/2025 16:40,0,0,0
INV_021,12/15/2025 16:40,0,0,0
INV_022,12/15/2025 16:40,0,0,0
INV_023,12/15/2025 16:40,0,0,0
INV_024,12/15/2025 16:40,0,0,0
INV_000,12/15/2025 16:50,0,0,0
INV_001,12/15/2025 16:50,0,0,0
INV_002,12/15/2025 16:50,0,0,0
INV_003,12/15/2025 16:50,0,0,0
INV_004,12/15/2025 16:50,0,0,0
INV_005,12/15/2025 16:50,0,0,0
INV_006,12/15/2025 16:50,0,0,0
INV_007,12/15/2025 16:50,0,0,0
INV_008,12/15/2025 16:50,0,0,0
INV_009,12/15/2025 16:50,0,0,0
INV_010,12/15/2025 16:50,0,0,0
INV_011,12/15/2025 16:50,0,0,0
INV_012,12/15/2025 16:50,0,0,0
INV_013,12/15/2025 16:50,0,0,0
INV_014,12/15/2025 16:50,0,0,0
INV_015,12/15/2025 16:50,0,0,0
INV_016,12/15/2025 16:50,0,0,0
INV_017,12/15/2025 16:50,0,0,0
INV_018,12/15/2025 16:50,0,0,0
INV_019,12/15/2025 16:50,0,0,0
INV_020,12/15/2025 16:50,0,0,0
INV_021,12/15/2025 16:50,0,0,0
INV_022,12/15/2025 16:50,0,0,0
INV_023,12/15/2025 16:50,0,0,0
INV_024,12/15/2025 16:50,0,0,0
INV_000,12/15/2025 17:00,0,0,0
INV_001,12/15/2025 17:00,0,0,0
INV_002,12/15/2025 17:00,0,0,0
INV_003,12/15/2025 17:00,0,0,0
INV_004,12/15/2025 17:00,0,0,0
INV_005,12/15/2025 17:00,0,0,0
INV_006,12/15/2025 17:00,0,0,0
INV_007,12/15/2025 17:00,0,0,0
INV_008,12/15/2025 17:00,0,0,0
INV_009,12/15/2025 17:00,0,0,0
INV_010,12/15/2025 17:00,0,0,0
INV_011,12/15/2025 17:00,0,0,0
INV_012,12/15/2025 17:00,0,0,0
INV_013,12/15/2025 17:00,0,0,0
INV_014,12/15/2025 17:00,0,0,0
INV_015,12/15/2025 17:00,0,0,0
INV_016,12/15/2025 17:00,0,0,0
INV_017,12/15/2025 17:00,0,0,0
INV_018,12/15/2025 17:00,0,0,0
INV_019,12/15/2025 17:00,0,0,0
INV_020,12/15/2025 17:00,0,0,0
INV_021,12/15/2025 17:00,0,0,0
INV_022,12/15/2025 17:00,0,0,0
INV_023,12/15/2025 17:00,0,0,0
